,id,observation_id,observation,prediction,proba,true_class
1917,2110,97d89edd-3697-42df-b21e-698e2c68ad55,"{""observation_id"": ""97d89edd-3697-42df-b21e-698e2c68ad55"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T20:40:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.786894, ""Longitude"": -1.592622, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""durham""}",0.0,0.42895874,0
1918,2111,d3c711ff-6926-480e-b773-a11660d2da43,"{""observation_id"": ""d3c711ff-6926-480e-b773-a11660d2da43"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T22:10:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.682504, ""Longitude"": -1.53735, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""durham""}",0.0,0.169212,0
1919,2112,8f6dbda2-05ce-4e14-bdc1-89d83d76da9d,"{""observation_id"": ""8f6dbda2-05ce-4e14-bdc1-89d83d76da9d"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T22:10:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.682504, ""Longitude"": -1.53735, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""durham""}",0.0,0.1346163,1
1920,2113,ddd10c3b-3ec6-40a5-a2f3-885647747d68,"{""observation_id"": ""ddd10c3b-3ec6-40a5-a2f3-885647747d68"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T22:15:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.682504, ""Longitude"": -1.53735, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Stolen goods"", ""station"": ""durham""}",0.0,0.25762472,1
1921,2114,d4a4e09b-bc7d-47ea-8885-dd8650f329c8,"{""observation_id"": ""d4a4e09b-bc7d-47ea-8885-dd8650f329c8"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T22:20:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Female"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.81937385,0
1922,2115,c11f0639-ff31-486b-ae39-7c22d062ef82,"{""observation_id"": ""c11f0639-ff31-486b-ae39-7c22d062ef82"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T22:25:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8539644,0
1923,2116,aa976c2c-d021-4b47-8c35-4007f7728799,"{""observation_id"": ""aa976c2c-d021-4b47-8c35-4007f7728799"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T22:30:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.682504, ""Longitude"": -1.53735, ""Gender"": ""Female"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Stolen goods"", ""station"": ""durham""}",0.0,0.30304736,0
1924,2117,dc7c7521-5a4b-4d2c-8c2c-d33de266f795,"{""observation_id"": ""dc7c7521-5a4b-4d2c-8c2c-d33de266f795"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-07T22:35:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.373474, ""Longitude"": -4.131957, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.60457057,1
1925,2118,78d3e8fd-451c-4cd8-aa0f-5632d0415917,"{""observation_id"": ""78d3e8fd-451c-4cd8-aa0f-5632d0415917"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T22:45:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.53064317,0
1926,2120,37a550d3-5e70-4f55-a699-3e4ef56ecea8,"{""observation_id"": ""37a550d3-5e70-4f55-a699-3e4ef56ecea8"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T23:28:01+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.534341, ""Longitude"": 0.284146, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""cambridgeshire""}",0.0,0.3031944,0
1927,2121,5ecfc1d2-9b54-4cf8-ac3c-df0599085ab6,"{""observation_id"": ""5ecfc1d2-9b54-4cf8-ac3c-df0599085ab6"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T23:37:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.378586, ""Longitude"": -4.941662, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.58762604,0
1928,2122,c002665e-d1cb-497b-a2f7-76979feb441d,"{""observation_id"": ""c002665e-d1cb-497b-a2f7-76979feb441d"", ""Type"": ""Person search"", ""Date"": ""2022-02-07T23:38:41+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.534341, ""Longitude"": 0.284146, ""Gender"": ""Female"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""cambridgeshire""}",0.0,0.2764005,0
1929,2123,5c0aaf22-bff9-4424-9044-49029bfad0fe,"{""observation_id"": ""5c0aaf22-bff9-4424-9044-49029bfad0fe"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T03:00:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.765005, ""Longitude"": -1.339931, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""durham""}",0.0,0.18406372,0
1930,2124,274fbfbb-712a-4548-abb5-a0fb233c3cf5,"{""observation_id"": ""274fbfbb-712a-4548-abb5-a0fb233c3cf5"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T04:17:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 52.123078, ""Longitude"": -0.438944, ""Gender"": ""Female"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.82897407,0
1931,2125,8c87ab06-f7e8-47b9-b2ea-1c87963efab2,"{""observation_id"": ""8c87ab06-f7e8-47b9-b2ea-1c87963efab2"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T04:20:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 52.123078, ""Longitude"": -0.438944, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.85557514,0
1932,2126,99e70f79-b76d-4a05-9173-68438e4a9ab1,"{""observation_id"": ""99e70f79-b76d-4a05-9173-68438e4a9ab1"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T04:30:28+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 51.518226, ""Longitude"": -0.111497, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""city-of-london""}",0.0,0.1662103,0
1933,2127,5e08fd18-0da3-49b6-af0a-b27a18fbc6e5,"{""observation_id"": ""5e08fd18-0da3-49b6-af0a-b27a18fbc6e5"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T05:35:41+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Black"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""city-of-london""}",0.0,0.47545826,0
1934,2128,da6abd32-8429-469c-aef0-e709f624c775,"{""observation_id"": ""da6abd32-8429-469c-aef0-e709f624c775"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T09:09:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Female"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.6597414,0
1935,2129,6ba32657-a39f-4ab8-a7ee-3ed51502b3c1,"{""observation_id"": ""6ba32657-a39f-4ab8-a7ee-3ed51502b3c1"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T09:09:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.7142407,0
1936,2130,7f8e6f9b-8e7e-4ebb-9f5a-38cbba05b6e4,"{""observation_id"": ""7f8e6f9b-8e7e-4ebb-9f5a-38cbba05b6e4"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T09:40:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.210244, ""Longitude"": -5.300005, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Stolen goods"", ""station"": ""devon-and-cornwall""}",0.0,0.46153602,0
1937,2131,00ad9017-5e1e-4894-ab39-60e1fec07c04,"{""observation_id"": ""00ad9017-5e1e-4894-ab39-60e1fec07c04"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T10:10:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.6883458,0
1938,2132,dd7fc953-0ade-4836-9ad1-4efe25d12118,"{""observation_id"": ""dd7fc953-0ade-4836-9ad1-4efe25d12118"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T10:39:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.487563, ""Longitude"": -1.528561, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""durham""}",0.0,0.169212,0
1939,2133,bdc85b60-cbd5-4429-9a7b-c6711e686e46,"{""observation_id"": ""bdc85b60-cbd5-4429-9a7b-c6711e686e46"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T10:40:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.62032, ""Longitude"": -1.639104, ""Gender"": ""Female"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""durham""}",0.0,0.3681809,1
1940,2134,a6e09275-bd6a-4ac8-b6aa-8fe97f68bd23,"{""observation_id"": ""a6e09275-bd6a-4ac8-b6aa-8fe97f68bd23"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T11:45:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.893423, ""Longitude"": -0.422543, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""bedfordshire""}",1.0,0.6846441,0
1941,2136,201f76f1-7c39-483f-b367-83d9ca6bbba6,"{""observation_id"": ""201f76f1-7c39-483f-b367-83d9ca6bbba6"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T12:40:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 52.140519, ""Longitude"": -0.46965, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8620357,1
1942,2137,591f2828-297e-48b9-9ab7-2f36d38ea234,"{""observation_id"": ""591f2828-297e-48b9-9ab7-2f36d38ea234"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T13:17:02+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.652095, ""Longitude"": 0.155103, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Stolen goods"", ""station"": ""cambridgeshire""}",1.0,0.54098785,0
1943,2138,e33c8d10-5e10-480f-83db-468fba248edb,"{""observation_id"": ""e33c8d10-5e10-480f-83db-468fba248edb"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T14:09:16+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.209391, ""Longitude"": 0.125312, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",0.0,0.48719805,0
1944,2139,1bc74aa6-91be-4294-a512-ed0c13367d66,"{""observation_id"": ""1bc74aa6-91be-4294-a512-ed0c13367d66"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T15:15:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.72838736,0
1945,2140,92e450e5-3d0b-4d7d-b13b-6ad08e53a904,"{""observation_id"": ""92e450e5-3d0b-4d7d-b13b-6ad08e53a904"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T15:15:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Female"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.6314562,0
1946,2141,686b79a7-45e0-4944-9b61-c4a777298602,"{""observation_id"": ""686b79a7-45e0-4944-9b61-c4a777298602"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T15:39:12+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.610524, ""Longitude"": -0.263898, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",0.0,0.48719805,1
1947,2142,dbea3233-425d-4c13-ae9f-9814d9299b5c,"{""observation_id"": ""dbea3233-425d-4c13-ae9f-9814d9299b5c"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T15:56:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.731596, ""Longitude"": -3.518409, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.53064317,0
1948,2143,23f61804-21d1-4fa0-90bd-4f7780836a3b,"{""observation_id"": ""23f61804-21d1-4fa0-90bd-4f7780836a3b"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T16:13:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.588694, ""Longitude"": -0.217891, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""Black"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""cambridgeshire""}",0.0,0.36519146,0
1949,2144,401b1b61-852b-409d-a9c6-0ed058949a3d,"{""observation_id"": ""401b1b61-852b-409d-a9c6-0ed058949a3d"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T16:16:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Mixed"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.7499551,0
1950,2145,c65c8fe8-fc7b-4190-991f-8a8f0011522d,"{""observation_id"": ""c65c8fe8-fc7b-4190-991f-8a8f0011522d"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T16:16:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Black"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.7509948,0
1951,2146,5bb1d416-99b4-46cb-84f4-a4a43ca47d02,"{""observation_id"": ""5bb1d416-99b4-46cb-84f4-a4a43ca47d02"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T16:20:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.368908, ""Longitude"": -4.136703, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.53064317,0
1952,2147,dbf3dfc1-fd94-48af-a17a-36a92ed5b122,"{""observation_id"": ""dbf3dfc1-fd94-48af-a17a-36a92ed5b122"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T16:50:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.516301, ""Longitude"": -1.541948, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""durham""}",0.0,0.169212,0
1953,2148,c119ebc7-9209-4ee1-90bb-2a7e9df8c02b,"{""observation_id"": ""c119ebc7-9209-4ee1-90bb-2a7e9df8c02b"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T17:00:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.371062, ""Longitude"": -4.138937, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.56129014,0
1954,2149,288d290b-b812-46f5-b0cf-ee15b152fc96,"{""observation_id"": ""288d290b-b812-46f5-b0cf-ee15b152fc96"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T17:17:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.7032417,0
1955,2150,9eaebbb8-a6bd-4d8c-98e4-72f7603644e7,"{""observation_id"": ""9eaebbb8-a6bd-4d8c-98e4-72f7603644e7"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T17:17:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.6656909,0
1956,2152,5f4baad8-7891-469f-9ed8-8864cbe04c93,"{""observation_id"": ""5f4baad8-7891-469f-9ed8-8864cbe04c93"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T18:00:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.527684, ""Longitude"": -3.613014, ""Gender"": ""Female"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.52503705,0
1957,2153,b3d2c39b-a244-4b47-b31a-52afc6d2c662,"{""observation_id"": ""b3d2c39b-a244-4b47-b31a-52afc6d2c662"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T18:00:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.527684, ""Longitude"": -3.613014, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.58762604,0
1958,2154,1874d96c-7e93-41df-bde1-38b614af1199,"{""observation_id"": ""1874d96c-7e93-41df-bde1-38b614af1199"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T18:40:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""devon-and-cornwall""}",0.0,0.25755376,0
1959,2155,8357091f-9733-416f-81ab-3f7135ab6356,"{""observation_id"": ""8357091f-9733-416f-81ab-3f7135ab6356"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T19:15:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.786809, ""Longitude"": -1.522508, ""Gender"": ""Female"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""durham""}",0.0,0.10767888,0
1960,2156,297f5dd1-c792-43b1-ad63-d293821dd83e,"{""observation_id"": ""297f5dd1-c792-43b1-ad63-d293821dd83e"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T19:20:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.784258, ""Longitude"": -1.531976, ""Gender"": ""Other"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Stolen goods"", ""station"": ""durham""}",0.0,0.12686504,0
1961,2157,dddb6808-3b76-4064-a39d-18a898d7923f,"{""observation_id"": ""dddb6808-3b76-4064-a39d-18a898d7923f"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T20:20:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.6883458,0
1962,2158,2bb340bf-6c9b-4e5e-ae83-f76d7263cd06,"{""observation_id"": ""2bb340bf-6c9b-4e5e-ae83-f76d7263cd06"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-02-08T20:43:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 52.104995, ""Longitude"": -0.504027, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.85557514,0
1963,2159,5b4c59f9-a650-4c97-896c-38c92dff6c3c,"{""observation_id"": ""5b4c59f9-a650-4c97-896c-38c92dff6c3c"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T21:21:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""nottinghamshire""}",0.0,0.34106007,0
1964,2160,5aae5145-9871-428d-92a1-b759dc745f69,"{""observation_id"": ""5aae5145-9871-428d-92a1-b759dc745f69"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T21:55:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.391127, ""Longitude"": -4.054201, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.46871826,0
1965,2161,52b8af8f-4d3a-4695-8f7c-c4f51036a2f3,"{""observation_id"": ""52b8af8f-4d3a-4695-8f7c-c4f51036a2f3"", ""Type"": ""Person search"", ""Date"": ""2022-02-08T22:00:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.391127, ""Longitude"": -4.054201, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.46871826,1
